"#","Date Time, GMT+02:00","Volt, V (LGR S/N: 21140561, SEN S/N: 21140561, LBL: DR1_Port1)","DR1_Port1_Data, Micrometer (LGR S/N: 21140561)"
22563,04/28/22 02:02:00 AM,1.39544,6139.94
22564,04/28/22 02:03:00 AM,1.39544,6139.94
22565,04/28/22 02:04:00 AM,1.39540,6139.76
22566,04/28/22 02:05:00 AM,1.39544,6139.94
22567,04/28/22 02:06:00 AM,1.39540,6139.76
22568,04/28/22 02:07:00 AM,1.39544,6139.94
22569,04/28/22 02:08:00 AM,1.39544,6139.94
22570,04/28/22 02:09:00 AM,1.39544,6139.94
22571,04/28/22 02:10:00 AM,1.39544,6139.94
22572,04/28/22 02:11:00 AM,1.39544,6139.94
22573,04/28/22 02:12:00 AM,1.39544,6139.94
22574,04/28/22 02:13:00 AM,1.39544,6139.94
22575,04/28/22 02:14:00 AM,1.39544,6139.94
22576,04/28/22 02:15:00 AM,1.39544,6139.94
22577,04/28/22 02:16:00 AM,1.39544,6139.94
22578,04/28/22 02:17:00 AM,1.39544,6139.94
22579,04/28/22 02:18:00 AM,1.39544,6139.94
22580,04/28/22 02:19:00 AM,1.39544,6139.94
22581,04/28/22 02:20:00 AM,1.39544,6139.94
22582,04/28/22 02:21:00 AM,1.39544,6139.94
22583,04/28/22 02:22:00 AM,1.39544,6139.94
22584,04/28/22 02:23:00 AM,1.39544,6139.94
22585,04/28/22 02:24:00 AM,1.39544,6139.94
22586,04/28/22 02:25:00 AM,1.39544,6139.94
22587,04/28/22 02:26:00 AM,1.39544,6139.94
22588,04/28/22 02:27:00 AM,1.39544,6139.94
22589,04/28/22 02:28:00 AM,1.39544,6139.94
22590,04/28/22 02:29:00 AM,1.39544,6139.94
22591,04/28/22 02:30:00 AM,1.39544,6139.94
22592,04/28/22 02:31:00 AM,1.39544,6139.94
22593,04/28/22 02:32:00 AM,1.39544,6139.94
22594,04/28/22 02:33:00 AM,1.39544,6139.94
22595,04/28/22 02:34:00 AM,1.39544,6139.94
22596,04/28/22 02:35:00 AM,1.39544,6139.94
22597,04/28/22 02:36:00 AM,1.39544,6139.94
22598,04/28/22 02:37:00 AM,1.39544,6139.94
22599,04/28/22 02:38:00 AM,1.39544,6139.94
22600,04/28/22 02:39:00 AM,1.39544,6139.94
22601,04/28/22 02:40:00 AM,1.39544,6139.94
22602,04/28/22 02:41:00 AM,1.39544,6139.94
22603,04/28/22 02:42:00 AM,1.39544,6139.94
22604,04/28/22 02:43:00 AM,1.39544,6139.94
22605,04/28/22 02:44:00 AM,1.39544,6139.94
22606,04/28/22 02:45:00 AM,1.39544,6139.94
22607,04/28/22 02:46:00 AM,1.39544,6139.94
22608,04/28/22 02:47:00 AM,1.39544,6139.94
22609,04/28/22 02:48:00 AM,1.39544,6139.94
22610,04/28/22 02:49:00 AM,1.39544,6139.94
22611,04/28/22 02:50:00 AM,1.39544,6139.94
22612,04/28/22 02:51:00 AM,1.39544,6139.94
22613,04/28/22 02:52:00 AM,1.39544,6139.94
22614,04/28/22 02:53:00 AM,1.39544,6139.94
22615,04/28/22 02:54:00 AM,1.39544,6139.94
22616,04/28/22 02:55:00 AM,1.39544,6139.94
22617,04/28/22 02:56:00 AM,1.39544,6139.94
22618,04/28/22 02:57:00 AM,1.39544,6139.94
22619,04/28/22 02:58:00 AM,1.39544,6139.94
22620,04/28/22 02:59:00 AM,1.39544,6139.94
22621,04/28/22 03:00:00 AM,1.39548,6140.11
22622,04/28/22 03:01:00 AM,1.39544,6139.94
22623,04/28/22 03:02:00 AM,1.39548,6140.11
22624,04/28/22 03:03:00 AM,1.39548,6140.11
22625,04/28/22 03:04:00 AM,1.39548,6140.11
22626,04/28/22 03:05:00 AM,1.39548,6140.11
22627,04/28/22 03:06:00 AM,1.39548,6140.11
22628,04/28/22 03:07:00 AM,1.39548,6140.11
22629,04/28/22 03:08:00 AM,1.39548,6140.11
22630,04/28/22 03:09:00 AM,1.39548,6140.11
22631,04/28/22 03:10:00 AM,1.39548,6140.11
22632,04/28/22 03:11:00 AM,1.39548,6140.11
22633,04/28/22 03:12:00 AM,1.39544,6139.94
22634,04/28/22 03:13:00 AM,1.39544,6139.94
22635,04/28/22 03:14:00 AM,1.39548,6140.11
22636,04/28/22 03:15:00 AM,1.39548,6140.11
22637,04/28/22 03:16:00 AM,1.39548,6140.11
22638,04/28/22 03:17:00 AM,1.39548,6140.11
22639,04/28/22 03:18:00 AM,1.39548,6140.11
22640,04/28/22 03:19:00 AM,1.39548,6140.11
22641,04/28/22 03:20:00 AM,1.39548,6140.11
22642,04/28/22 03:21:00 AM,1.39548,6140.11
22643,04/28/22 03:22:00 AM,1.39548,6140.11
22644,04/28/22 03:23:00 AM,1.39548,6140.11
22645,04/28/22 03:24:00 AM,1.39548,6140.11
22646,04/28/22 03:25:00 AM,1.39548,6140.11
22647,04/28/22 03:26:00 AM,1.39548,6140.11
22648,04/28/22 03:27:00 AM,1.39548,6140.11
22649,04/28/22 03:28:00 AM,1.39548,6140.11
22650,04/28/22 03:29:00 AM,1.39548,6140.11
22651,04/28/22 03:30:00 AM,1.39551,6140.24
22652,04/28/22 03:31:00 AM,1.39548,6140.11
22653,04/28/22 03:32:00 AM,1.39551,6140.24
22654,04/28/22 03:33:00 AM,1.39551,6140.24
22655,04/28/22 03:34:00 AM,1.39551,6140.24
22656,04/28/22 03:35:00 AM,1.39551,6140.24
22657,04/28/22 03:36:00 AM,1.39551,6140.24
22658,04/28/22 03:37:00 AM,1.39551,6140.24
22659,04/28/22 03:38:00 AM,1.39551,6140.24
22660,04/28/22 03:39:00 AM,1.39548,6140.11
22661,04/28/22 03:40:00 AM,1.39551,6140.24
22662,04/28/22 03:41:00 AM,1.39551,6140.24
22663,04/28/22 03:42:00 AM,1.39551,6140.24
22664,04/28/22 03:43:00 AM,1.39551,6140.24
22665,04/28/22 03:44:00 AM,1.39551,6140.24
22666,04/28/22 03:45:00 AM,1.39551,6140.24
22667,04/28/22 03:46:00 AM,1.39551,6140.24
22668,04/28/22 03:47:00 AM,1.39551,6140.24
22669,04/28/22 03:48:00 AM,1.39551,6140.24
22670,04/28/22 03:49:00 AM,1.39551,6140.24
22671,04/28/22 03:50:00 AM,1.39551,6140.24
22672,04/28/22 03:51:00 AM,1.39551,6140.24
22673,04/28/22 03:52:00 AM,1.39548,6140.11
22674,04/28/22 03:53:00 AM,1.39551,6140.24
22675,04/28/22 03:54:00 AM,1.39551,6140.24
22676,04/28/22 03:55:00 AM,1.39551,6140.24
22677,04/28/22 03:56:00 AM,1.39551,6140.24
22678,04/28/22 03:57:00 AM,1.39551,6140.24
22679,04/28/22 03:58:00 AM,1.39551,6140.24
22680,04/28/22 03:59:00 AM,1.39548,6140.11
22681,04/28/22 04:00:00 AM,1.39551,6140.24
22682,04/28/22 04:01:00 AM,1.39551,6140.24
22683,04/28/22 04:02:00 AM,1.39551,6140.24
22684,04/28/22 04:03:00 AM,1.39551,6140.24
22685,04/28/22 04:04:00 AM,1.39551,6140.24
22686,04/28/22 04:05:00 AM,1.39551,6140.24
22687,04/28/22 04:06:00 AM,1.39551,6140.24
22688,04/28/22 04:07:00 AM,1.39551,6140.24
22689,04/28/22 04:08:00 AM,1.39551,6140.24
22690,04/28/22 04:09:00 AM,1.39551,6140.24
22691,04/28/22 04:10:00 AM,1.39551,6140.24
22692,04/28/22 04:11:00 AM,1.39551,6140.24
22693,04/28/22 04:12:00 AM,1.39551,6140.24
22694,04/28/22 04:13:00 AM,1.39551,6140.24
22695,04/28/22 04:14:00 AM,1.39551,6140.24
22696,04/28/22 04:15:00 AM,1.39551,6140.24
22697,04/28/22 04:16:00 AM,1.39551,6140.24
22698,04/28/22 04:17:00 AM,1.39551,6140.24
22699,04/28/22 04:18:00 AM,1.39551,6140.24
22700,04/28/22 04:19:00 AM,1.39551,6140.24
22701,04/28/22 04:20:00 AM,1.39551,6140.24
22702,04/28/22 04:21:00 AM,1.39551,6140.24
22703,04/28/22 04:22:00 AM,1.39551,6140.24
22704,04/28/22 04:23:00 AM,1.39551,6140.24
22705,04/28/22 04:24:00 AM,1.39551,6140.24
22706,04/28/22 04:25:00 AM,1.39551,6140.24
22707,04/28/22 04:26:00 AM,1.39551,6140.24
22708,04/28/22 04:27:00 AM,1.39551,6140.24
22709,04/28/22 04:28:00 AM,1.39551,6140.24
22710,04/28/22 04:29:00 AM,1.39551,6140.24
22711,04/28/22 04:30:00 AM,1.39551,6140.24
22712,04/28/22 04:31:00 AM,1.39551,6140.24
22713,04/28/22 04:32:00 AM,1.39551,6140.24
22714,04/28/22 04:33:00 AM,1.39551,6140.24
22715,04/28/22 04:34:00 AM,1.39551,6140.24
22716,04/28/22 04:35:00 AM,1.39551,6140.24
22717,04/28/22 04:36:00 AM,1.39551,6140.24
22718,04/28/22 04:37:00 AM,1.39551,6140.24
22719,04/28/22 04:38:00 AM,1.39551,6140.24
22720,04/28/22 04:39:00 AM,1.39551,6140.24
22721,04/28/22 04:40:00 AM,1.39551,6140.24
22722,04/28/22 04:41:00 AM,1.39551,6140.24
22723,04/28/22 04:42:00 AM,1.39551,6140.24
22724,04/28/22 04:43:00 AM,1.39551,6140.24
22725,04/28/22 04:44:00 AM,1.39551,6140.24
22726,04/28/22 04:45:00 AM,1.39551,6140.24
22727,04/28/22 04:46:00 AM,1.39551,6140.24
22728,04/28/22 04:47:00 AM,1.39551,6140.24
22729,04/28/22 04:48:00 AM,1.39551,6140.24
22730,04/28/22 04:49:00 AM,1.39551,6140.24
22731,04/28/22 04:50:00 AM,1.39551,6140.24
22732,04/28/22 04:51:00 AM,1.39551,6140.24
22733,04/28/22 04:52:00 AM,1.39551,6140.24
22734,04/28/22 04:53:00 AM,1.39551,6140.24
22735,04/28/22 04:54:00 AM,1.39551,6140.24
22736,04/28/22 04:55:00 AM,1.39551,6140.24
22737,04/28/22 04:56:00 AM,1.39551,6140.24
22738,04/28/22 04:57:00 AM,1.39551,6140.24
22739,04/28/22 04:58:00 AM,1.39551,6140.24
22740,04/28/22 04:59:00 AM,1.39551,6140.24
22741,04/28/22 05:00:00 AM,1.39551,6140.24
22742,04/28/22 05:01:00 AM,1.39551,6140.24
22743,04/28/22 05:02:00 AM,1.39551,6140.24
22744,04/28/22 05:03:00 AM,1.39551,6140.24
22745,04/28/22 05:04:00 AM,1.39551,6140.24
22746,04/28/22 05:05:00 AM,1.39551,6140.24
22747,04/28/22 05:06:00 AM,1.39551,6140.24
22748,04/28/22 05:07:00 AM,1.39551,6140.24
22749,04/28/22 05:08:00 AM,1.39551,6140.24
22750,04/28/22 05:09:00 AM,1.39551,6140.24
22751,04/28/22 05:10:00 AM,1.39551,6140.24
22752,04/28/22 05:11:00 AM,1.39551,6140.24
22753,04/28/22 05:12:00 AM,1.39551,6140.24
22754,04/28/22 05:13:00 AM,1.39551,6140.24
22755,04/28/22 05:14:00 AM,1.39551,6140.24
22756,04/28/22 05:15:00 AM,1.39551,6140.24
22757,04/28/22 05:16:00 AM,1.39551,6140.24
22758,04/28/22 05:17:00 AM,1.39551,6140.24
22759,04/28/22 05:18:00 AM,1.39551,6140.24
22760,04/28/22 05:19:00 AM,1.39551,6140.24
22761,04/28/22 05:20:00 AM,1.39551,6140.24
22762,04/28/22 05:21:00 AM,1.39551,6140.24
22763,04/28/22 05:22:00 AM,1.39551,6140.24
22764,04/28/22 05:23:00 AM,1.39551,6140.24
22765,04/28/22 05:24:00 AM,1.39551,6140.24
22766,04/28/22 05:25:00 AM,1.39551,6140.24
22767,04/28/22 05:26:00 AM,1.39551,6140.24
22768,04/28/22 05:27:00 AM,1.39551,6140.24
22769,04/28/22 05:28:00 AM,1.39551,6140.24
22770,04/28/22 05:29:00 AM,1.39551,6140.24
22771,04/28/22 05:30:00 AM,1.39551,6140.24
22772,04/28/22 05:31:00 AM,1.39551,6140.24
22773,04/28/22 05:32:00 AM,1.39551,6140.24
22774,04/28/22 05:33:00 AM,1.39551,6140.24
22775,04/28/22 05:34:00 AM,1.39551,6140.24
22776,04/28/22 05:35:00 AM,1.39551,6140.24
22777,04/28/22 05:36:00 AM,1.39551,6140.24
22778,04/28/22 05:37:00 AM,1.39551,6140.24
22779,04/28/22 05:38:00 AM,1.39551,6140.24
22780,04/28/22 05:39:00 AM,1.39551,6140.24
22781,04/28/22 05:40:00 AM,1.39551,6140.24
22782,04/28/22 05:41:00 AM,1.39551,6140.24
22783,04/28/22 05:42:00 AM,1.39551,6140.24
22784,04/28/22 05:43:00 AM,1.39551,6140.24
22785,04/28/22 05:44:00 AM,1.39551,6140.24
22786,04/28/22 05:45:00 AM,1.39551,6140.24
22787,04/28/22 05:46:00 AM,1.39551,6140.24
22788,04/28/22 05:47:00 AM,1.39551,6140.24
22789,04/28/22 05:48:00 AM,1.39551,6140.24
22790,04/28/22 05:49:00 AM,1.39551,6140.24
22791,04/28/22 05:50:00 AM,1.39551,6140.24
22792,04/28/22 05:51:00 AM,1.39551,6140.24
22793,04/28/22 05:52:00 AM,1.39551,6140.24
22794,04/28/22 05:53:00 AM,1.39551,6140.24
22795,04/28/22 05:54:00 AM,1.39551,6140.24
22796,04/28/22 05:55:00 AM,1.39551,6140.24
22797,04/28/22 05:56:00 AM,1.39551,6140.24
22798,04/28/22 05:57:00 AM,1.39551,6140.24
22799,04/28/22 05:58:00 AM,1.39551,6140.24
22800,04/28/22 05:59:00 AM,1.39551,6140.24
22801,04/28/22 06:00:00 AM,1.39551,6140.24
22802,04/28/22 06:01:00 AM,1.39551,6140.24
22803,04/28/22 06:02:00 AM,1.39551,6140.24
22804,04/28/22 06:03:00 AM,1.39551,6140.24
22805,04/28/22 06:04:00 AM,1.39551,6140.24
22806,04/28/22 06:05:00 AM,1.39551,6140.24
22807,04/28/22 06:06:00 AM,1.39555,6140.42
22808,04/28/22 06:07:00 AM,1.39551,6140.24
22809,04/28/22 06:08:00 AM,1.39551,6140.24
22810,04/28/22 06:09:00 AM,1.39551,6140.24
22811,04/28/22 06:10:00 AM,1.39551,6140.24
22812,04/28/22 06:11:00 AM,1.39551,6140.24
22813,04/28/22 06:12:00 AM,1.39551,6140.24
22814,04/28/22 06:13:00 AM,1.39551,6140.24
22815,04/28/22 06:14:00 AM,1.39555,6140.42
22816,04/28/22 06:15:00 AM,1.39555,6140.42
22817,04/28/22 06:16:00 AM,1.39555,6140.42
22818,04/28/22 06:17:00 AM,1.39555,6140.42
22819,04/28/22 06:18:00 AM,1.39555,6140.42
22820,04/28/22 06:19:00 AM,1.39555,6140.42
22821,04/28/22 06:20:00 AM,1.39555,6140.42
22822,04/28/22 06:21:00 AM,1.39555,6140.42
22823,04/28/22 06:22:00 AM,1.39555,6140.42
22824,04/28/22 06:23:00 AM,1.39555,6140.42
22825,04/28/22 06:24:00 AM,1.39555,6140.42
22826,04/28/22 06:25:00 AM,1.39555,6140.42
22827,04/28/22 06:26:00 AM,1.39555,6140.42
22828,04/28/22 06:27:00 AM,1.39555,6140.42
22829,04/28/22 06:28:00 AM,1.39555,6140.42
22830,04/28/22 06:29:00 AM,1.39555,6140.42
22831,04/28/22 06:30:00 AM,1.39555,6140.42
22832,04/28/22 06:31:00 AM,1.39555,6140.42
22833,04/28/22 06:32:00 AM,1.39555,6140.42
22834,04/28/22 06:33:00 AM,1.39555,6140.42
22835,04/28/22 06:34:00 AM,1.39555,6140.42
22836,04/28/22 06:35:00 AM,1.39555,6140.42
22837,04/28/22 06:36:00 AM,1.39555,6140.42
22838,04/28/22 06:37:00 AM,1.39555,6140.42
22839,04/28/22 06:38:00 AM,1.39559,6140.60
22840,04/28/22 06:39:00 AM,1.39559,6140.60
22841,04/28/22 06:40:00 AM,1.39555,6140.42
22842,04/28/22 06:41:00 AM,1.39555,6140.42
22843,04/28/22 06:42:00 AM,1.39555,6140.42
22844,04/28/22 06:43:00 AM,1.39555,6140.42
22845,04/28/22 06:44:00 AM,1.39559,6140.60
22846,04/28/22 06:45:00 AM,1.39559,6140.60
22847,04/28/22 06:46:00 AM,1.39559,6140.60
22848,04/28/22 06:47:00 AM,1.39559,6140.60
22849,04/28/22 06:48:00 AM,1.39559,6140.60
22850,04/28/22 06:49:00 AM,1.39559,6140.60
22851,04/28/22 06:50:00 AM,1.39559,6140.60
22852,04/28/22 06:51:00 AM,1.39559,6140.60
22853,04/28/22 06:52:00 AM,1.39559,6140.60
22854,04/28/22 06:53:00 AM,1.39559,6140.60
22855,04/28/22 06:54:00 AM,1.39559,6140.60
22856,04/28/22 06:55:00 AM,1.39559,6140.60
22857,04/28/22 06:56:00 AM,1.39559,6140.60
22858,04/28/22 06:57:00 AM,1.39559,6140.60
22859,04/28/22 06:58:00 AM,1.39559,6140.60
22860,04/28/22 06:59:00 AM,1.39559,6140.60
22861,04/28/22 07:00:00 AM,1.39559,6140.60
22862,04/28/22 07:01:00 AM,1.39559,6140.60
22863,04/28/22 07:02:00 AM,1.39559,6140.60
22864,04/28/22 07:03:00 AM,1.39559,6140.60
22865,04/28/22 07:04:00 AM,1.39559,6140.60
22866,04/28/22 07:05:00 AM,1.39559,6140.60
22867,04/28/22 07:06:00 AM,1.39559,6140.60
22868,04/28/22 07:07:00 AM,1.39559,6140.60
22869,04/28/22 07:08:00 AM,1.39559,6140.60
22870,04/28/22 07:09:00 AM,1.39559,6140.60
22871,04/28/22 07:10:00 AM,1.39559,6140.60
22872,04/28/22 07:11:00 AM,1.39559,6140.60
22873,04/28/22 07:12:00 AM,1.39559,6140.60
22874,04/28/22 07:13:00 AM,1.39559,6140.60
22875,04/28/22 07:14:00 AM,1.39559,6140.60
22876,04/28/22 07:15:00 AM,1.39559,6140.60
22877,04/28/22 07:16:00 AM,1.39559,6140.60
22878,04/28/22 07:17:00 AM,1.39559,6140.60
22879,04/28/22 07:18:00 AM,1.39559,6140.60
22880,04/28/22 07:19:00 AM,1.39559,6140.60
22881,04/28/22 07:20:00 AM,1.39559,6140.60
22882,04/28/22 07:21:00 AM,1.39559,6140.60
22883,04/28/22 07:22:00 AM,1.39559,6140.60
22884,04/28/22 07:23:00 AM,1.39559,6140.60
22885,04/28/22 07:24:00 AM,1.39559,6140.60
22886,04/28/22 07:25:00 AM,1.39559,6140.60
22887,04/28/22 07:26:00 AM,1.39559,6140.60
22888,04/28/22 07:27:00 AM,1.39559,6140.60
22889,04/28/22 07:28:00 AM,1.39559,6140.60
22890,04/28/22 07:29:00 AM,1.39559,6140.60
22891,04/28/22 07:30:00 AM,1.39559,6140.60
22892,04/28/22 07:31:00 AM,1.39559,6140.60
22893,04/28/22 07:32:00 AM,1.39559,6140.60
22894,04/28/22 07:33:00 AM,1.39559,6140.60
22895,04/28/22 07:34:00 AM,1.39559,6140.60
22896,04/28/22 07:35:00 AM,1.39559,6140.60
22897,04/28/22 07:36:00 AM,1.39559,6140.60
22898,04/28/22 07:37:00 AM,1.39559,6140.60
22899,04/28/22 07:38:00 AM,1.39559,6140.60
22900,04/28/22 07:39:00 AM,1.39559,6140.60
22901,04/28/22 07:40:00 AM,1.39559,6140.60
22902,04/28/22 07:41:00 AM,1.39559,6140.60
22903,04/28/22 07:42:00 AM,1.39559,6140.60
22904,04/28/22 07:43:00 AM,1.39559,6140.60
22905,04/28/22 07:44:00 AM,1.39559,6140.60
22906,04/28/22 07:45:00 AM,1.39559,6140.60
22907,04/28/22 07:46:00 AM,1.39559,6140.60
22908,04/28/22 07:47:00 AM,1.39559,6140.60
22909,04/28/22 07:48:00 AM,1.39559,6140.60
22910,04/28/22 07:49:00 AM,1.39559,6140.60
22911,04/28/22 07:50:00 AM,1.39559,6140.60
22912,04/28/22 07:51:00 AM,1.39559,6140.60
22913,04/28/22 07:52:00 AM,1.39563,6140.77
22914,04/28/22 07:53:00 AM,1.39559,6140.60
22915,04/28/22 07:54:00 AM,1.39563,6140.77
22916,04/28/22 07:55:00 AM,1.39563,6140.77
22917,04/28/22 07:56:00 AM,1.39559,6140.60
22918,04/28/22 07:57:00 AM,1.39563,6140.77
22919,04/28/22 07:58:00 AM,1.39563,6140.77
22920,04/28/22 07:59:00 AM,1.39563,6140.77
22921,04/28/22 08:00:00 AM,1.39563,6140.77
22922,04/28/22 08:01:00 AM,1.39563,6140.77
22923,04/28/22 08:02:00 AM,1.39563,6140.77
22924,04/28/22 08:03:00 AM,1.39563,6140.77
22925,04/28/22 08:04:00 AM,1.39563,6140.77
22926,04/28/22 08:05:00 AM,1.39563,6140.77
22927,04/28/22 08:06:00 AM,1.39563,6140.77
22928,04/28/22 08:07:00 AM,1.39563,6140.77
22929,04/28/22 08:08:00 AM,1.39563,6140.77
22930,04/28/22 08:09:00 AM,1.39567,6140.95
22931,04/28/22 08:10:00 AM,1.39567,6140.95
22932,04/28/22 08:11:00 AM,1.39563,6140.77
22933,04/28/22 08:12:00 AM,1.39563,6140.77
22934,04/28/22 08:13:00 AM,1.39567,6140.95
22935,04/28/22 08:14:00 AM,1.39567,6140.95
22936,04/28/22 08:15:00 AM,1.39570,6141.08
22937,04/28/22 08:16:00 AM,1.39570,6141.08
22938,04/28/22 08:17:00 AM,1.39570,6141.08
22939,04/28/22 08:18:00 AM,1.39570,6141.08
22940,04/28/22 08:19:00 AM,1.39570,6141.08
22941,04/28/22 08:20:00 AM,1.39570,6141.08
22942,04/28/22 08:21:00 AM,1.39570,6141.08
22943,04/28/22 08:22:00 AM,1.39574,6141.26
22944,04/28/22 08:23:00 AM,1.39574,6141.26
22945,04/28/22 08:24:00 AM,1.39574,6141.26
22946,04/28/22 08:25:00 AM,1.39574,6141.26
22947,04/28/22 08:26:00 AM,1.39574,6141.26
22948,04/28/22 08:27:00 AM,1.39574,6141.26
22949,04/28/22 08:28:00 AM,1.39574,6141.26
22950,04/28/22 08:29:00 AM,1.39574,6141.26
22951,04/28/22 08:30:00 AM,1.39574,6141.26
22952,04/28/22 08:31:00 AM,1.39574,6141.26
22953,04/28/22 08:32:00 AM,1.39574,6141.26
22954,04/28/22 08:33:00 AM,1.39574,6141.26
22955,04/28/22 08:34:00 AM,1.39574,6141.26
22956,04/28/22 08:35:00 AM,1.39574,6141.26
22957,04/28/22 08:36:00 AM,1.39574,6141.26
22958,04/28/22 08:37:00 AM,1.39574,6141.26
22959,04/28/22 08:38:00 AM,1.39574,6141.26
22960,04/28/22 08:39:00 AM,1.39574,6141.26
22961,04/28/22 08:40:00 AM,1.39574,6141.26
22962,04/28/22 08:41:00 AM,1.39574,6141.26
22963,04/28/22 08:42:00 AM,1.39574,6141.26
22964,04/28/22 08:43:00 AM,1.39574,6141.26
22965,04/28/22 08:44:00 AM,1.39574,6141.26
22966,04/28/22 08:45:00 AM,1.39574,6141.26
22967,04/28/22 08:46:00 AM,1.39574,6141.26
22968,04/28/22 08:47:00 AM,1.39574,6141.26
22969,04/28/22 08:48:00 AM,1.39578,6141.43
22970,04/28/22 08:49:00 AM,1.39574,6141.26
22971,04/28/22 08:50:00 AM,1.39574,6141.26
22972,04/28/22 08:51:00 AM,1.39574,6141.26
22973,04/28/22 08:52:00 AM,1.39578,6141.43
22974,04/28/22 08:53:00 AM,1.39578,6141.43
22975,04/28/22 08:54:00 AM,1.39578,6141.43
22976,04/28/22 08:55:00 AM,1.39578,6141.43
22977,04/28/22 08:56:00 AM,1.39578,6141.43
22978,04/28/22 08:57:00 AM,1.39578,6141.43
22979,04/28/22 08:58:00 AM,1.39578,6141.43
22980,04/28/22 08:59:00 AM,1.39578,6141.43
22981,04/28/22 09:00:00 AM,1.39578,6141.43
22982,04/28/22 09:01:00 AM,1.39578,6141.43
22983,04/28/22 09:02:00 AM,1.39578,6141.43
22984,04/28/22 09:03:00 AM,1.39578,6141.43
22985,04/28/22 09:04:00 AM,1.39578,6141.43
22986,04/28/22 09:05:00 AM,1.39578,6141.43
22987,04/28/22 09:06:00 AM,1.39578,6141.43
22988,04/28/22 09:07:00 AM,1.39578,6141.43
22989,04/28/22 09:08:00 AM,1.39578,6141.43
22990,04/28/22 09:09:00 AM,1.39578,6141.43
22991,04/28/22 09:10:00 AM,1.39578,6141.43
22992,04/28/22 09:11:00 AM,1.39578,6141.43
22993,04/28/22 09:12:00 AM,1.39578,6141.43
22994,04/28/22 09:13:00 AM,1.39578,6141.43
22995,04/28/22 09:14:00 AM,1.39578,6141.43
22996,04/28/22 09:15:00 AM,1.39578,6141.43
22997,04/28/22 09:16:00 AM,1.39578,6141.43
22998,04/28/22 09:17:00 AM,1.39578,6141.43
22999,04/28/22 09:18:00 AM,1.39578,6141.43
23000,04/28/22 09:19:00 AM,1.39578,6141.43
23001,04/28/22 09:20:00 AM,1.39578,6141.43
23002,04/28/22 09:21:00 AM,1.39578,6141.43
23003,04/28/22 09:22:00 AM,1.39578,6141.43
23004,04/28/22 09:23:00 AM,1.39578,6141.43
23005,04/28/22 09:24:00 AM,1.39578,6141.43
23006,04/28/22 09:25:00 AM,1.39578,6141.43
23007,04/28/22 09:26:00 AM,1.39578,6141.43
23008,04/28/22 09:27:00 AM,1.39578,6141.43
23009,04/28/22 09:28:00 AM,1.39578,6141.43
23010,04/28/22 09:29:00 AM,1.39578,6141.43
23011,04/28/22 09:30:00 AM,1.39578,6141.43
23012,04/28/22 09:31:00 AM,1.39578,6141.43
23013,04/28/22 09:32:00 AM,1.39578,6141.43
23014,04/28/22 09:33:00 AM,1.39578,6141.43
23015,04/28/22 09:34:00 AM,1.39578,6141.43
23016,04/28/22 09:35:00 AM,1.39578,6141.43
23017,04/28/22 09:36:00 AM,1.39578,6141.43
23018,04/28/22 09:37:00 AM,1.39578,6141.43
23019,04/28/22 09:38:00 AM,1.39578,6141.43
23020,04/28/22 09:39:00 AM,1.39578,6141.43
23021,04/28/22 09:40:00 AM,1.39578,6141.43
23022,04/28/22 09:41:00 AM,1.39578,6141.43
23023,04/28/22 09:42:00 AM,1.39578,6141.43
23024,04/28/22 09:43:00 AM,1.39578,6141.43
23025,04/28/22 09:44:00 AM,1.39578,6141.43
23026,04/28/22 09:45:00 AM,1.39578,6141.43
23027,04/28/22 09:46:00 AM,1.39578,6141.43
23028,04/28/22 09:47:00 AM,1.39578,6141.43
23029,04/28/22 09:48:00 AM,1.39578,6141.43
23030,04/28/22 09:49:00 AM,1.39578,6141.43
23031,04/28/22 09:50:00 AM,1.39578,6141.43
23032,04/28/22 09:51:00 AM,1.39578,6141.43
23033,04/28/22 09:52:00 AM,1.39578,6141.43
23034,04/28/22 09:53:00 AM,1.39578,6141.43
23035,04/28/22 09:54:00 AM,1.39578,6141.43
23036,04/28/22 09:55:00 AM,1.39578,6141.43
23037,04/28/22 09:56:00 AM,1.39578,6141.43
23038,04/28/22 09:57:00 AM,1.39578,6141.43
23039,04/28/22 09:58:00 AM,1.39578,6141.43
23040,04/28/22 09:59:00 AM,1.39578,6141.43
23041,04/28/22 10:00:00 AM,1.39578,6141.43
23042,04/28/22 10:01:00 AM,1.39578,6141.43
23043,04/28/22 10:02:00 AM,1.39578,6141.43
23044,04/28/22 10:03:00 AM,1.39578,6141.43
23045,04/28/22 10:04:00 AM,1.39578,6141.43
23046,04/28/22 10:05:00 AM,1.39578,6141.43
23047,04/28/22 10:06:00 AM,1.39578,6141.43
23048,04/28/22 10:07:00 AM,1.39578,6141.43
23049,04/28/22 10:08:00 AM,1.39578,6141.43
23050,04/28/22 10:09:00 AM,1.39578,6141.43
23051,04/28/22 10:10:00 AM,1.39578,6141.43
23052,04/28/22 10:11:00 AM,1.39578,6141.43
23053,04/28/22 10:12:00 AM,1.39578,6141.43
23054,04/28/22 10:13:00 AM,1.39578,6141.43
23055,04/28/22 10:14:00 AM,1.39578,6141.43
23056,04/28/22 10:15:00 AM,1.39578,6141.43
23057,04/28/22 10:16:00 AM,1.39578,6141.43
23058,04/28/22 10:17:00 AM,1.39578,6141.43
